2021-08-09 16:12:51,990 - walk - INFO - 
2021-08-09 16:15:17,141 - walk - INFO - 
2021-08-09 16:15:37,825 - walk - INFO - (sp mode) 第 2 号筛选条件(类别2), 条件范围(06:58:48~06:58:54), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:45,354 - walk - INFO - (sp mode) 第 782 号筛选条件(类别2), 条件范围(19:02:12~19:02:16), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:45,433 - walk - INFO - (sp mode) 第 786 号筛选条件(类别2), 条件范围(19:04:20~19:04:33), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:45,567 - walk - INFO - (sp mode) 第 791 号筛选条件(类别2), 条件范围(19:05:44~19:05:46), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:45,620 - walk - INFO - (sp mode) 第 793 号筛选条件(类别2), 条件范围(19:05:51~19:05:52), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:45,750 - walk - INFO - (sp mode) 第 797 号筛选条件(类别2), 条件范围(19:06:20~19:06:23), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:45,808 - walk - INFO - (sp mode) 第 799 号筛选条件(类别2), 条件范围(19:06:28~19:06:29), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:45,888 - walk - INFO - (sp mode) 第 802 号筛选条件(类别2), 条件范围(19:07:09~19:07:12), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:46,052 - walk - INFO - (sp mode) 第 809 号筛选条件(类别2), 条件范围(19:09:24~19:09:29), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:46,079 - walk - INFO - (sp mode) 第 811 号筛选条件(类别2), 条件范围(19:10:27~19:10:29), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:46,134 - walk - INFO - (sp mode) 第 813 号筛选条件(类别2), 条件范围(19:10:36~19:10:41), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:46,194 - walk - INFO - (sp mode) 第 815 号筛选条件(类别2), 条件范围(19:10:47~19:10:50), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:46,257 - walk - INFO - (sp mode) 第 817 号筛选条件(类别2), 条件范围(19:11:25~19:11:26), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:46,318 - walk - INFO - (sp mode) 第 819 号筛选条件(类别2), 条件范围(19:11:46~19:11:52), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:46,344 - walk - INFO - (sp mode) 第 821 号筛选条件(类别2), 条件范围(19:15:24~19:15:25), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:46,400 - walk - INFO - (sp mode) 第 823 号筛选条件(类别2), 条件范围(19:15:30~19:15:33), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:46,454 - walk - INFO - (sp mode) 第 825 号筛选条件(类别2), 条件范围(19:15:39~19:15:42), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:46,532 - walk - INFO - (sp mode) 第 828 号筛选条件(类别2), 条件范围(19:16:21~19:16:34), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:46,612 - walk - INFO - (sp mode) 第 831 号筛选条件(类别2), 条件范围(19:19:21~19:19:23), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:46,666 - walk - INFO - (sp mode) 第 833 号筛选条件(类别2), 条件范围(19:20:31~19:20:34), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:46,745 - walk - INFO - (sp mode) 第 836 号筛选条件(类别2), 条件范围(19:21:42~19:21:44), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:46,797 - walk - INFO - (sp mode) 第 838 号筛选条件(类别2), 条件范围(19:22:04~19:22:07), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:46,850 - walk - INFO - (sp mode) 第 840 号筛选条件(类别2), 条件范围(19:22:20~19:22:24), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:46,902 - walk - INFO - (sp mode) 第 843 号筛选条件(类别2), 条件范围(19:23:31~19:23:41), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:46,962 - walk - INFO - (sp mode) 第 846 号筛选条件(类别2), 条件范围(19:25:57~19:26:15), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:46,992 - walk - INFO - (sp mode) 第 848 号筛选条件(类别2), 条件范围(19:26:52~19:26:55), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:47,018 - walk - INFO - (sp mode) 第 849 号筛选条件(类别2), 条件范围(19:26:57~19:26:57), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:47,044 - walk - INFO - (sp mode) 第 850 号筛选条件(类别2), 条件范围(19:27:01~19:27:04), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:47,100 - walk - INFO - (sp mode) 第 852 号筛选条件(类别2), 条件范围(19:27:20~19:27:23), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:47,179 - walk - INFO - (sp mode) 第 855 号筛选条件(类别2), 条件范围(19:27:41~19:27:44), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:47,231 - walk - INFO - (sp mode) 第 857 号筛选条件(类别2), 条件范围(19:27:49~19:27:51), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:47,257 - walk - INFO - (sp mode) 第 858 号筛选条件(类别2), 条件范围(19:27:58~19:28:03), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:47,284 - walk - INFO - (sp mode) 第 859 号筛选条件(类别2), 条件范围(19:28:17~19:28:19), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:47,310 - walk - INFO - (sp mode) 第 860 号筛选条件(类别2), 条件范围(19:28:54~19:28:56), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:47,363 - walk - INFO - (sp mode) 第 862 号筛选条件(类别2), 条件范围(19:28:58~19:29:06), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:47,418 - walk - INFO - (sp mode) 第 864 号筛选条件(类别2), 条件范围(19:29:13~19:29:16), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:47,472 - walk - INFO - (sp mode) 第 866 号筛选条件(类别2), 条件范围(19:29:26~19:29:28), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:47,531 - walk - INFO - (sp mode) 第 868 号筛选条件(类别2), 条件范围(19:29:42~19:29:43), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:47,560 - walk - INFO - (sp mode) 第 869 号筛选条件(类别2), 条件范围(19:29:44~19:29:47), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:47,614 - walk - INFO - (sp mode) 第 871 号筛选条件(类别2), 条件范围(19:30:01~19:30:07), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:47,665 - walk - INFO - (sp mode) 第 873 号筛选条件(类别2), 条件范围(19:30:11~19:30:16), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:47,718 - walk - INFO - (sp mode) 第 875 号筛选条件(类别2), 条件范围(19:30:35~19:30:37), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:47,771 - walk - INFO - (sp mode) 第 877 号筛选条件(类别2), 条件范围(19:30:44~19:30:48), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:47,856 - walk - INFO - (sp mode) 第 880 号筛选条件(类别2), 条件范围(19:30:55~19:30:56), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:47,884 - walk - INFO - (sp mode) 第 881 号筛选条件(类别2), 条件范围(19:31:00~19:31:04), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:47,942 - walk - INFO - (sp mode) 第 883 号筛选条件(类别2), 条件范围(19:31:11~19:31:13), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:47,999 - walk - INFO - (sp mode) 第 885 号筛选条件(类别2), 条件范围(19:31:25~19:31:29), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:48,052 - walk - INFO - (sp mode) 第 887 号筛选条件(类别2), 条件范围(19:31:35~19:31:37), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:48,125 - walk - INFO - (sp mode) 第 889 号筛选条件(类别2), 条件范围(19:31:40~19:31:45), 耗时 0.04 秒, 筛选结果为 0 条数据
2021-08-09 16:20:48,185 - walk - INFO - (sp mode) 第 891 号筛选条件(类别2), 条件范围(19:32:36~19:32:39), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:48,240 - walk - INFO - (sp mode) 第 893 号筛选条件(类别2), 条件范围(19:32:42~19:32:44), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:48,300 - walk - INFO - (sp mode) 第 895 号筛选条件(类别2), 条件范围(19:32:59~19:33:08), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:48,362 - walk - INFO - (sp mode) 第 897 号筛选条件(类别2), 条件范围(19:33:14~19:33:17), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:48,421 - walk - INFO - (sp mode) 第 899 号筛选条件(类别2), 条件范围(19:33:23~19:33:31), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:48,479 - walk - INFO - (sp mode) 第 901 号筛选条件(类别2), 条件范围(19:33:43~19:33:44), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:48,537 - walk - INFO - (sp mode) 第 903 号筛选条件(类别2), 条件范围(19:33:49~19:33:52), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:48,596 - walk - INFO - (sp mode) 第 905 号筛选条件(类别2), 条件范围(19:33:58~19:33:59), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:48,629 - walk - INFO - (sp mode) 第 906 号筛选条件(类别2), 条件范围(19:34:02~19:34:07), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:48,658 - walk - INFO - (sp mode) 第 907 号筛选条件(类别2), 条件范围(19:34:09~19:34:14), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:48,716 - walk - INFO - (sp mode) 第 909 号筛选条件(类别2), 条件范围(19:34:22~19:34:24), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:48,744 - walk - INFO - (sp mode) 第 910 号筛选条件(类别2), 条件范围(19:34:29~19:34:32), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:48,803 - walk - INFO - (sp mode) 第 912 号筛选条件(类别2), 条件范围(19:34:38~19:34:40), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:48,888 - walk - INFO - (sp mode) 第 915 号筛选条件(类别2), 条件范围(19:35:00~19:35:01), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:48,916 - walk - INFO - (sp mode) 第 916 号筛选条件(类别2), 条件范围(19:35:15~19:35:23), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:48,980 - walk - INFO - (sp mode) 第 918 号筛选条件(类别2), 条件范围(19:35:27~19:35:31), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:49,092 - walk - INFO - (sp mode) 第 922 号筛选条件(类别2), 条件范围(19:35:56~19:36:00), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:49,151 - walk - INFO - (sp mode) 第 924 号筛选条件(类别2), 条件范围(19:36:12~19:36:15), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:49,215 - walk - INFO - (sp mode) 第 926 号筛选条件(类别2), 条件范围(19:36:19~19:36:22), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:49,248 - walk - INFO - (sp mode) 第 928 号筛选条件(类别2), 条件范围(19:38:47~19:38:50), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:49,307 - walk - INFO - (sp mode) 第 930 号筛选条件(类别2), 条件范围(19:39:20~19:39:26), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:49,367 - walk - INFO - (sp mode) 第 932 号筛选条件(类别2), 条件范围(19:39:29~19:39:29), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:49,393 - walk - INFO - (sp mode) 第 933 号筛选条件(类别2), 条件范围(19:39:31~19:39:33), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:49,447 - walk - INFO - (sp mode) 第 935 号筛选条件(类别2), 条件范围(19:39:39~19:39:40), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:49,500 - walk - INFO - (sp mode) 第 937 号筛选条件(类别2), 条件范围(19:39:48~19:39:50), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:49,559 - walk - INFO - (sp mode) 第 939 号筛选条件(类别2), 条件范围(19:40:26~19:40:29), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:49,620 - walk - INFO - (sp mode) 第 942 号筛选条件(类别2), 条件范围(19:41:23~19:41:28), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:49,678 - walk - INFO - (sp mode) 第 944 号筛选条件(类别2), 条件范围(19:41:44~19:41:49), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:49,733 - walk - INFO - (sp mode) 第 946 号筛选条件(类别2), 条件范围(19:42:09~19:42:14), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:49,787 - walk - INFO - (sp mode) 第 948 号筛选条件(类别2), 条件范围(19:42:21~19:42:26), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:49,844 - walk - INFO - (sp mode) 第 950 号筛选条件(类别2), 条件范围(19:42:30~19:42:32), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:49,906 - walk - INFO - (sp mode) 第 952 号筛选条件(类别2), 条件范围(19:42:37~19:42:39), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:49,962 - walk - INFO - (sp mode) 第 954 号筛选条件(类别2), 条件范围(19:42:45~19:42:46), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:50,049 - walk - INFO - (sp mode) 第 957 号筛选条件(类别2), 条件范围(19:43:23~19:43:26), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:50,109 - walk - INFO - (sp mode) 第 959 号筛选条件(类别2), 条件范围(19:43:32~19:43:36), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:50,162 - walk - INFO - (sp mode) 第 961 号筛选条件(类别2), 条件范围(19:44:06~19:44:07), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:50,188 - walk - INFO - (sp mode) 第 962 号筛选条件(类别2), 条件范围(19:44:08~19:44:12), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:50,243 - walk - INFO - (sp mode) 第 964 号筛选条件(类别2), 条件范围(19:44:23~19:44:26), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:50,269 - walk - INFO - (sp mode) 第 965 号筛选条件(类别2), 条件范围(19:44:35~19:44:39), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:50,300 - walk - INFO - (sp mode) 第 967 号筛选条件(类别2), 条件范围(19:45:03~19:45:10), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:50,363 - walk - INFO - (sp mode) 第 969 号筛选条件(类别2), 条件范围(19:45:16~19:45:16), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:50,422 - walk - INFO - (sp mode) 第 971 号筛选条件(类别2), 条件范围(19:45:23~19:45:25), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:50,479 - walk - INFO - (sp mode) 第 973 号筛选条件(类别2), 条件范围(19:45:46~19:45:50), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:50,568 - walk - INFO - (sp mode) 第 976 号筛选条件(类别2), 条件范围(19:46:18~19:46:21), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:50,599 - walk - INFO - (sp mode) 第 977 号筛选条件(类别2), 条件范围(19:46:22~19:46:27), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:50,662 - walk - INFO - (sp mode) 第 979 号筛选条件(类别2), 条件范围(19:46:37~19:46:40), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:50,754 - walk - INFO - (sp mode) 第 984 号筛选条件(类别2), 条件范围(19:49:31~19:49:35), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:50,813 - walk - INFO - (sp mode) 第 986 号筛选条件(类别2), 条件范围(19:49:43~19:49:46), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:50,865 - walk - INFO - (sp mode) 第 988 号筛选条件(类别2), 条件范围(19:51:06~19:51:18), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:50,891 - walk - INFO - (sp mode) 第 989 号筛选条件(类别2), 条件范围(19:51:22~19:51:31), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:50,943 - walk - INFO - (sp mode) 第 991 号筛选条件(类别2), 条件范围(19:51:45~19:51:48), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:21:50,828 - walk - INFO - 
2021-08-09 16:22:16,420 - walk - INFO - (sp mode) 第 2 号筛选条件(类别2), 条件范围(06:58:48~06:58:54), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:22:16,476 - walk - INFO - (sp mode) 第 4 号筛选条件(类别2), 条件范围(06:59:08~06:59:14), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:22:16,531 - walk - INFO - (sp mode) 第 6 号筛选条件(类别2), 条件范围(06:59:53~06:59:58), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:22:16,585 - walk - INFO - (sp mode) 第 8 号筛选条件(类别2), 条件范围(07:03:37~07:03:38), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:22:16,640 - walk - INFO - (sp mode) 第 10 号筛选条件(类别2), 条件范围(07:04:16~07:04:17), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:22:16,724 - walk - INFO - (sp mode) 第 13 号筛选条件(类别2), 条件范围(07:07:35~07:07:39), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:22:16,779 - walk - INFO - (sp mode) 第 15 号筛选条件(类别2), 条件范围(07:07:43~07:07:44), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:22:16,832 - walk - INFO - (sp mode) 第 17 号筛选条件(类别2), 条件范围(07:08:21~07:08:24), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:22:16,887 - walk - INFO - (sp mode) 第 19 号筛选条件(类别2), 条件范围(07:08:59~07:08:59), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:22:16,966 - walk - INFO - (sp mode) 第 22 号筛选条件(类别2), 条件范围(07:10:17~07:10:24), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:22:17,072 - walk - INFO - (sp mode) 第 26 号筛选条件(类别2), 条件范围(07:15:55~07:15:57), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:22:17,153 - walk - INFO - (sp mode) 第 29 号筛选条件(类别2), 条件范围(07:16:56~07:16:57), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:22:17,206 - walk - INFO - (sp mode) 第 31 号筛选条件(类别2), 条件范围(07:19:53~07:20:01), 耗时 0.03 秒, 筛选结果为 0 条数据
